t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,mean_throughput,stdv_throughput,optimal_point,optimal_error,adaptive_point,adaptive_error,ar_point,ar_error
12184.45312,6364.85632,13767.80288,11010.048,12341.73952,12069.10976,12173.96736,12750.68416,12970.88512,11282.67776,10999.56224,15151.9232,10171.1872,10716.44672,13075.74272,12068.061184,1605.9569329503267,5,9.92,6,1.14,10.0,4.16
11481.9072,7927.23456,13065.25696,6731.85792,12257.85344,13023.31392,8199.86432,19524.48512,12824.08448,10999.56224,12415.13984,13830.71744,9321.84064,9489.6128,12981.37088,11015.290879999999,2531.0211583937603,5,9.26,6,14.75,7.0,6.73
14889.7792,8336.1792,11282.67776,15068.03712,11366.56384,11670.65088,13191.08608,14197.71904,12289.31072,10936.64768,11565.79328,13233.02912,10108.27264,11230.24896,14124.31872,11857.996458666668,1638.2474227573957,4,4.52,6,2.86,6.0,0.71
16462.6432,8220.83584,10926.16192,14292.09088,8703.1808,11031.01952,13862.17472,11460.93568,11513.36448,12257.85344,11775.50848,13128.17152,12457.08288,9049.21088,12666.79808,11964.25216,1853.6439321057742,4,4.27,9,3.99,9.0,4.56
13788.7744,10779.36128,12194.93888,12027.16672,12876.51328,11932.79488,11114.9056,10454.30272,12320.768,9573.49888,10370.41664,13337.88672,11272.192,11523.85024,11869.88032,11522.45213866667,1036.4957919524195,4,5.86,4,5.11,4.0,1.61
15036.57984,8692.69504,11995.70944,11943.28064,8420.06528,12698.25536,10024.38656,6784.28672,14019.46112,10716.44672,14061.40416,13925.08928,10590.6176,10338.95936,14690.54976,11543.423658666663,1972.0640566305244,4,3.24,4,3.69,6.0,4.56
11932.79488,8881.43872,13641.97376,12656.31232,10810.81856,12090.08128,12824.08448,12824.08448,10905.1904,14355.00544,10957.6192,13662.94528,11618.22208,13107.2,9458.15552,10805.575680000002,4319.960686888863,4,9.0,4,21.69,5.0,7.32
11177.82016,6731.85792,12467.56864,8891.92448,11345.59232,11083.44832,10066.3296,12499.02592,11838.42304,12415.13984,12111.0528,9196.01152,13505.65888,10789.84704,10622.07488,11193.199274666666,1715.7551740749866,6,2.2,6,0.19,5.0,12.85
10957.6192,7507.80416,14879.29344,10412.35968,11272.192,13096.71424,13977.51808,9615.44192,10202.64448,12478.0544,8168.40704,12090.08128,10454.30272,7266.63168,14596.17792,11441.711786666665,1998.258829284571,4,4.39,5,5.24,5.0,3.45
12100.56704,8881.43872,13075.74272,12687.7696,10737.41824,12341.73952,11660.16512,13023.31392,11387.53536,12792.6272,11943.28064,12331.25376,12719.22688,11880.36608,12268.3392,12015.632383999999,956.1547070782208,4,2.74,4,7.21,5.0,5.04
12173.96736,8042.57792,13757.31712,9038.72512,9500.09856,12750.68416,9206.49728,10286.53056,11251.22048,7958.69184,13484.68736,11922.30912,8189.37856,12614.36928,7885.29152,10692.678997333333,1971.1628603119198,4,0.57,5,13.31,7.0,2.57
14208.2048,7654.6048,12886.99904,12803.11296,10768.87552,12540.96896,10569.64608,12090.08128,10370.41664,7098.85952,12603.88352,8891.92448,11219.7632,13243.51488,7130.3168,10727.282005333334,2039.02513750267,5,2.81,4,19.74,5.0,4.06
12540.96896,8168.40704,13432.25856,11859.39456,9971.95776,12236.88192,14585.69216,11660.16512,11230.24896,12582.912,13274.97216,10611.58912,12635.3408,12362.71104,13159.6288,11737.060693333337,2577.8657996523343,4,2.02,9,2.49,5.0,4.69
12687.7696,7644.11904,12457.08288,9615.44192,10747.904,10328.4736,12310.28224,12719.22688,11093.93408,11838.42304,13579.0592,11408.50688,9395.24096,12740.1984,12037.65248,11044.301482666664,1982.701546967736,4,4.01,6,4.58,5.0,5.77
12383.68256,7413.43232,9835.64288,10695.4752,12708.74112,12782.14144,10758.38976,11901.3376,12939.42784,11219.7632,11072.96256,13673.43104,12708.74112,10276.0448,11261.70624,11708.050090666668,1349.9336726695908,6,1.73,4,12.32,7.0,8.27
14187.23328,7130.3168,13558.08768,7990.14912,8860.4672,13746.83136,9835.64288,10548.67456,14050.9184,10129.24416,10401.87392,14334.03392,10957.6192,9898.55744,11293.16352,11454.644224,1862.7711866349011,4,6.44,8,11.02,4.0,9.38
11964.25216,8829.00992,13715.37408,10108.27264,10150.21568,13212.0576,11838.42304,10527.70304,11785.99424,13935.57504,10328.4736,10538.1888,14218.69056,11544.82176,10475.27424,11507.772074666664,1796.1522968001475,4,3.07,5,11.98,8.0,2.03
12257.85344,10831.79008,12499.02592,11901.3376,11953.7664,12582.912,10580.13184,10611.58912,13201.57184,9867.10016,11754.53696,14680.064,11890.85184,10873.73312,12677.28384,11501.131093333333,1423.5581554932196,4,3.23,4,6.08,5.0,2.44
13662.94528,9772.72832,12310.28224,13327.40096,10454.30272,10055.84384,14606.66368,10716.44672,10391.38816,13254.00064,12079.59552,10192.15872,11492.39296,13883.14624,10391.38816,11796.829525333334,1527.2476943188526,4,4.0,4,8.66,5.0,0.62
11450.44992,9762.24256,10422.84544,12425.6256,10076.81536,9458.15552,11251.22048,11230.24896,10726.93248,8818.52416,11765.02272,11607.73632,10202.64448,12100.56704,12824.08448,10900.646570666666,1281.6718421113753,4,1.05,3,7.41,5.0,2.63
9783.21408,10506.73152,10936.64768,10485.76,11072.96256,11974.73792,12236.88192,11230.24896,10842.27584,9206.49728,11324.6208,13096.71424,10066.3296,12121.53856,12572.42624,10653.18263466667,2664.441703292113,4,2.11,2,4.77,4.0,6.68
10213.13024,9636.41344,11576.27904,10307.50208,10034.87232,9909.0432,13327.40096,9877.58592,8336.1792,13222.54336,8535.40864,11985.22368,13715.37408,10915.67616,11670.65088,10503.935317333335,1839.0578916267789,4,0.67,2,5.51,5.0,0.07
12928.94208,9017.7536,10947.13344,10999.56224,11240.73472,6270.48448,12698.25536,9699.328,11827.93728,10852.7616,12331.25376,11775.50848,11985.22368,12299.79648,10726.93248,11462.683306666664,1336.293678471616,4,4.27,4,4.27,4.0,10.49
11125.39136,9395.24096,11209.27744,10842.27584,10580.13184,12289.31072,9510.58432,10380.9024,13054.7712,8283.7504,11408.50688,11031.01952,9604.95616,11565.79328,10905.1904,10859.053055999999,1538.0090129161276,4,1.99,4,1.54,5.0,3.39
11806.96576,8084.52096,10831.79008,11806.96576,9846.12864,13925.08928,11943.28064,7832.86272,13337.88672,12687.7696,12194.93888,12163.4816,12949.9136,12834.57024,3512.7296,12068.061184000002,2320.152769546257,6,3.86,4,6.2,5.0,16.15
15697.18272,9563.01312,11859.39456,14061.40416,12582.912,12048.13824,12467.56864,14313.0624,13421.7728,11943.28064,11848.9088,13358.85824,12897.4848,10643.0464,12719.22688,12064.216405333334,1646.984882059857,4,6.06,6,2.08,6.0,1.14
11523.85024,9405.72672,12897.4848,12299.79648,10307.50208,12436.11136,11974.73792,12352.22528,12048.13824,13925.08928,12530.4832,10276.0448,7245.66016,12624.85504,14470.3488,11257.861461333332,3015.96474401411,4,2.43,4,11.91,5.0,1.51
13086.22848,10800.3328,12436.11136,11827.93728,12540.96896,12614.36928,10936.64768,10307.50208,14942.208,6700.40064,11135.87712,12582.912,9573.49888,10737.41824,12320.768,11132.731392000003,1856.9057284976095,4,8.13,4,8.98,4.0,5.11
12394.16832,7308.57472,12499.02592,10328.4736,12624.85504,12352.22528,12845.056,10905.1904,12467.56864,10370.41664,12677.28384,12499.02592,9688.84224,11041.50528,12016.68096,11615.425877333331,1516.4017110230986,4,8.46,6,7.52,8.0,3.57
13138.65728,5651.82464,7497.3184,2013.26592,11765.02272,14197.71904,20793.26208,12624.85504,10317.98784,13379.82976,11534.336,14229.17632,11555.30752,13044.28544,11974.73792,11914.969088,2987.7953988300364,7,2.33,15,4.99,9.0,8.73
12698.25536,7277.11744,13044.28544,11188.30592,10884.21888,11953.7664,11985.22368,8378.12224,12582.912,10684.98944,10317.98784,12656.31232,12813.59872,10276.0448,11723.07968,11431.226026666669,1679.841624444645,4,3.32,5,3.46,5.0,6.73
10548.67456,9300.86912,11513.36448,11754.53696,10926.16192,13809.74592,11702.10816,11377.0496,10422.84544,10265.55904,9699.328,8734.63808,14019.46112,13233.02912,12173.96736,11270.793898666663,1637.2068079888818,4,4.36,4,3.22,5.0,3.57
15204.352,7539.26144,12677.28384,9185.52576,10150.21568,13579.0592,10338.95936,10139.72992,13526.6304,11010.048,10181.67296,12866.02752,11261.70624,9930.01472,12257.85344,11238.987093333333,1777.8400874839197,4,0.78,8,8.89,4.0,7.02
11219.7632,7927.23456,14470.3488,9363.78368,8283.7504,15036.57984,6973.0304,10999.56224,13306.42944,11020.53376,12163.4816,11377.0496,12708.74112,12729.71264,11198.79168,11040.806229333333,2064.4132027275164,4,2.68,12,6.61,7.0,5.8
15802.04032,8671.72352,10758.38976,11051.99104,9384.7552,12928.94208,11932.79488,10454.30272,11765.02272,13474.2016,10202.64448,10684.98944,14040.43264,10726.93248,10422.84544,11664.009898666665,1479.1179092915243,4,0.8,4,6.51,4.0,12.04
13191.08608,10674.50368,12436.11136,12603.88352,12866.02752,11020.53376,13191.08608,11377.0496,13191.08608,12677.28384,11576.27904,11146.36288,13558.08768,12582.912,10810.81856,11893.298517333335,1245.175893438688,4,2.8,4,5.27,5.0,0.26
12132.02432,7392.4608,13662.94528,1667.23584,922.74688,0.0,11324.6208,13233.02912,8451.52256,4603.24864,14040.43264,2684.35456,11219.7632,15938.3552,11953.7664,10389.640533333331,4151.261118790753,10,9.5,16,17.98,9.0,29.58
15130.95168,8273.26464,12436.11136,14155.776,11418.99264,11324.6208,13191.08608,14313.0624,11230.24896,11051.99104,13547.60192,13484.68736,11051.99104,11156.84864,13495.17312,12161.733973333332,1342.191160817111,4,2.77,6,6.5,5.0,5.11
13222.54336,10611.58912,13212.0576,13505.65888,13012.82816,11765.02272,12121.53856,14029.94688,12362.71104,10580.13184,12069.10976,11691.6224,10664.01792,12561.94048,11660.16512,11998.855168000002,1079.0322574192242,4,5.33,4,11.33,5.0,2.79
650.11712,1090.51904,14459.86304,10192.15872,12750.68416,11754.53696,11964.25216,11418.99264,723.51744,12352.22528,12478.0544,9930.01472,12236.88192,10905.1904,8231.3216,10610.890069333334,3522.547384280475,5,9.31,6,15.47,6.0,3.77
10726.93248,8168.40704,15005.12256,8661.23776,8682.20928,14795.40736,8566.86592,10150.21568,13400.80128,12561.94048,10863.24736,11953.7664,13641.97376,12729.71264,10705.96096,10509.52772266667,4917.262416112543,4,1.25,5,17.49,7.0,0.95
16473.12896,9877.58592,11712.59392,13925.08928,13337.88672,11261.70624,12530.4832,12488.54016,13316.9152,11712.59392,12729.71264,10464.78848,13138.65728,12289.31072,12656.31232,12260.649642666665,1380.9336763175204,4,6.01,5,11.18,6.0,0.7
12173.96736,6910.11584,12404.65408,6532.62848,13883.14624,10391.38816,10768.87552,16137.58464,10653.53216,10496.24576,11293.16352,11597.25056,9856.6144,11240.73472,13579.0592,10335.114581333331,3683.410815364337,4,8.03,7,2.37,4.0,6.48
12897.4848,10370.41664,12981.37088,13694.40256,11209.27744,10999.56224,12761.16992,13264.4864,11041.50528,12771.65568,10947.13344,13222.54336,11429.4784,12289.31072,11261.70624,12123.635711999998,948.4229355287833,4,2.99,4,10.02,5.0,0.58
14858.32192,9143.58272,11775.50848,13526.6304,10580.13184,10810.81856,13904.11776,11534.336,10632.56064,12624.85504,13243.51488,10527.70304,11041.50528,13736.3456,11712.59392,12067.362133333336,1317.7311349897288,4,2.14,6,11.37,5.0,4.86
15414.0672,9762.24256,12142.51008,12729.71264,11219.7632,11639.1936,11523.85024,12603.88352,11492.39296,11303.64928,10705.96096,12299.79648,11733.56544,10884.21888,12928.94208,11211.025066666667,1873.247266246318,5,2.25,4,10.93,5.0,4.85
15089.00864,9311.35488,12582.912,14396.94848,11607.73632,11817.45152,12949.9136,12257.85344,11429.4784,12614.36928,11723.07968,12362.71104,11660.16512,12016.68096,11072.96256,12190.744576,1343.7835891897143,4,5.37,6,3.92,5.0,1.56
11303.64928,8451.52256,13914.60352,9825.15712,7832.86272,11859.39456,8273.26464,11135.87712,12656.31232,10569.64608,11345.59232,11356.07808,9793.69984,11272.192,11051.99104,11111.06082133333,1401.6091817249553,4,2.14,11,1.38,6.0,5.55
12048.13824,6826.22976,13579.0592,9793.69984,11377.0496,10003.41504,11817.45152,7822.37696,1845.49376,13641.97376,9919.52896,10978.59072,10622.07488,8818.52416,17815.30624,9442.077354666666,4527.472812729267,8,8.61,13,14.39,5.0,10.48
14281.60512,10527.70304,11838.42304,12677.28384,13316.9152,11251.22048,13285.45792,11167.3344,12163.4816,14344.51968,9070.1824,9342.81216,14155.776,11146.36288,11387.53536,11671.699456,1667.535547522197,4,5.65,4,5.02,6.0,3.48
15445.52448,7811.8912,12855.54176,11219.7632,10412.35968,12268.3392,12991.85664,10412.35968,11188.30592,13149.14304,11974.73792,10244.58752,12499.02592,12425.6256,10401.87392,11744.400725333335,1296.1080388637058,4,0.76,5,7.9,5.0,4.97
14742.97856,10297.01632,11712.59392,13149.14304,13547.60192,10737.41824,12572.42624,10852.7616,10852.7616,11335.10656,12299.79648,9793.69984,10601.10336,12656.31232,5347.7376,10825.848149333331,2528.914724314197,9,3.95,5,23.3,7.0,12.62
12824.08448,10601.10336,11649.67936,14019.46112,10873.73312,10768.87552,12561.94048,13096.71424,10926.16192,12876.51328,11712.59392,13254.00064,11198.79168,12509.51168,11523.85024,12069.10976,1011.0759620144746,4,1.69,3,7.82,5.0,2.31
13568.57344,7528.77568,13254.00064,10401.87392,8640.26624,12268.3392,10244.58752,11125.39136,9950.98624,12656.31232,10947.13344,10454.30272,12467.56864,13893.632,10999.56224,11631.154517333332,1417.90503567665,4,3.81,8,8.13,6.0,8.93
12656.31232,7822.37696,13872.66048,9657.38496,8136.94976,14239.66208,9279.8976,11544.82176,9898.55744,12551.45472,13201.57184,9300.86912,10947.13344,12069.10976,9321.84064,11025.776639999998,2088.651354896214,4,0.21,11,16.79,8.0,1.62
14071.88992,7748.97664,12194.93888,11502.87872,8346.66496,13673.43104,12257.85344,10779.36128,11460.93568,14208.2048,10737.41824,10779.36128,13170.11456,12551.45472,10328.4736,11069.467306666667,1648.2230197641704,4,2.8,4,7.04,8.0,0.97
10873.73312,6731.85792,13453.23008,7298.08896,12257.85344,8420.06528,8451.52256,11943.28064,10234.10176,11796.48,11744.0512,10590.6176,12446.59712,12572.42624,12446.59712,11231.297535999998,1846.457384106805,6,7.78,7,24.89,5.0,12.99
11618.22208,8011.12064,14470.3488,11765.02272,11251.22048,12079.59552,14260.6336,11544.82176,10454.30272,13704.88832,12247.36768,11377.0496,12687.7696,10443.81696,12100.56704,11501.480618666666,2007.6159492582879,4,0.31,5,0.06,5.0,1.13
13516.14464,7990.14912,12729.71264,11628.70784,10538.1888,12058.624,13631.488,10496.24576,10821.30432,13285.45792,12100.56704,10821.30432,13117.68576,12121.53856,11156.84864,11373.204821333335,2215.7885244482695,4,0.82,4,7.09,5.0,3.46
13725.85984,7570.71872,13033.79968,11502.87872,9563.01312,12446.59712,12897.4848,10307.50208,11565.79328,14480.83456,12236.88192,11251.22048,12289.31072,13725.85984,12373.1968,11993.961813333332,1364.1058497703987,4,4.47,7,5.65,6.0,8.85
10810.81856,8032.09216,14659.09248,7308.57472,11324.6208,11492.39296,10412.35968,13044.28544,10747.904,13254.00064,12886.99904,11534.336,11293.16352,12897.4848,13327.40096,12007.942826666665,1480.6895207234277,6,6.76,6,4.99,7.0,13.11
11523.85024,9971.95776,12708.74112,10443.81696,11188.30592,13012.82816,13662.94528,12247.36768,11534.336,13065.25696,12897.4848,12813.59872,10873.73312,13222.54336,12834.57024,12263.09632,1135.07645682175,4,8.98,5,11.8,5.0,8.29
13463.71584,8524.92288,12257.85344,12876.51328,10412.35968,11827.93728,12373.1968,10947.13344,11775.50848,11303.64928,12949.9136,11953.7664,13589.54496,11534.336,13652.45952,12278.475434666667,1111.874586827157,4,4.05,4,2.35,5.0,9.1
13358.85824,9930.01472,11314.13504,11660.16512,10359.93088,10737.41824,10758.38976,13212.0576,11733.56544,10569.64608,12268.3392,12614.36928,10297.01632,12247.36768,11555.30752,11478.062421333334,1460.5738608785916,4,0.76,4,0.08,4.0,5.14
10129.24416,8577.35168,13767.80288,10108.27264,10957.6192,13212.0576,12530.4832,13138.65728,12666.79808,10076.81536,12320.768,14512.29184,11848.9088,12100.56704,12478.0544,11931.746303999998,1819.8002494142854,5,9.04,5,11.72,5.0,8.85
12803.11296,7906.26304,14449.37728,7948.20608,9384.7552,14313.0624,9699.328,10842.27584,12320.768,11534.336,11051.99104,12436.11136,12530.4832,10496.24576,10821.30432,11301.552128000001,1607.0270201061578,4,4.64,10,5.54,8.0,3.44
10789.84704,10265.55904,9867.10016,12373.1968,14187.23328,12215.9104,11660.16512,12792.6272,13862.17472,12614.36928,11439.96416,12719.22688,13621.00224,12991.85664,11607.73632,11624.863061333333,2568.3312951447506,4,6.89,2,9.44,7.0,3.72
10768.87552,8839.49568,13065.25696,11995.70944,11041.50528,12069.10976,11135.87712,13096.71424,11702.10816,7224.68864,14239.66208,10454.30272,10496.24576,12257.85344,12436.11136,11010.747050666665,1728.1197017815623,4,1.42,4,13.8,5.0,1.71
12132.02432,11345.59232,11922.30912,14491.32032,11377.0496,10936.64768,12729.71264,14292.09088,10957.6192,11398.02112,13358.85824,12016.68096,11282.67776,11890.85184,14491.32032,12115.596629333335,1406.7593992062805,4,2.95,2,3.11,7.0,0.22
10968.10496,6910.11584,14187.23328,7193.23136,12037.65248,8944.35328,8115.97824,13579.0592,7528.77568,6417.28512,11314.13504,17332.96128,9080.66816,15382.60992,10234.10176,11235.491839999999,4177.656932783885,6,5.74,7,24.08,5.0,10.43
14438.89152,11051.99104,11744.0512,14491.32032,13463.71584,11723.07968,11943.28064,13757.31712,13379.82976,12666.79808,11785.99424,13935.57504,12037.65248,13946.0608,11890.85184,12217.658026666664,1375.4212689949163,4,5.84,3,6.71,6.0,3.92
10307.50208,10496.24576,13212.0576,10905.1904,9772.72832,11544.82176,12383.68256,11146.36288,12016.68096,14271.11936,10454.30272,10517.21728,13862.17472,10957.6192,8524.92288,11332.659882666663,1725.1708302347947,4,0.9,2,8.21,6.0,1.47
1342.17728,3376.41472,11586.7648,6396.3136,12771.65568,10454.30272,11282.67776,9583.98464,11838.42304,11356.07808,11125.39136,9311.35488,10716.44672,13337.88672,9856.6144,10151.963306666667,2817.4973489685044,6,1.48,7,7.06,8.0,2.85
12949.9136,8011.12064,12152.99584,4466.93376,11450.44992,14522.7776,14994.6368,13316.9152,11324.6208,13075.74272,12740.1984,10747.904,11072.96256,13600.03072,7392.4608,11990.117034666666,2546.319856878265,7,5.27,7,23.09,9.0,5.7
11555.30752,9992.92928,12373.1968,12551.45472,11198.79168,12582.912,10810.81856,13264.4864,12394.16832,11041.50528,11041.50528,13778.28864,12048.13824,8441.0368,15906.89792,11575.579989333335,2127.7980429822437,4,0.37,4,7.66,5.0,0.04
15529.41056,7801.40544,11796.48,12446.59712,9049.21088,12016.68096,13830.71744,10842.27584,11628.70784,12530.4832,13233.02912,10989.07648,13201.57184,11387.53536,13558.08768,12067.012607999997,1499.0344112217344,4,1.44,4,0.45,6.0,9.02
12121.53856,8986.29632,13274.97216,11995.70944,10255.07328,12331.25376,12289.31072,8996.78208,13862.17472,8829.00992,7937.72032,5798.62528,6050.28352,6364.85632,15476.98176,10442.069333333331,3992.1213860984276,5,6.57,4,21.0,5.0,9.07
14040.43264,8178.8928,12394.16832,13295.94368,10737.41824,11198.79168,13086.22848,11702.10816,10905.1904,13778.28864,13065.25696,13075.74272,11649.67936,13442.74432,12824.08448,12514.40503466667,1226.9317035325719,4,4.29,4,2.64,5.0,10.32
13065.25696,9447.66976,12331.25376,13998.4896,11219.7632,11062.4768,12708.74112,12845.056,11418.99264,13138.65728,10936.64768,12771.65568,11534.336,12320.768,11576.27904,12052.332544000003,956.0943338117436,4,1.31,6,7.56,5.0,3.06
12436.11136,10150.21568,11901.3376,11072.96256,12698.25536,12928.94208,10779.36128,11649.67936,11586.7648,12551.45472,13159.6288,10999.56224,11450.44992,14323.54816,12247.36768,11934.192981333335,1222.6645961145468,4,4.56,4,3.75,4.0,7.09
12991.85664,9185.52576,12740.1984,11827.93728,10013.9008,11576.27904,14302.57664,10297.01632,8524.92288,12069.10976,5987.36896,16389.24288,8703.1808,9678.35648,14239.66208,9413.066752,4103.1848969162065,11,2.06,4,30.5,6.0,20.43
125.82912,0.0,8975.81056,6868.1728,11649.67936,14061.40416,14606.66368,12614.36928,13054.7712,11723.07968,12278.82496,11534.336,12236.88192,12582.912,10664.01792,10901.695146666665,3343.9583861157193,6,4.71,7,31.48,7.0,30.57
16064.18432,7486.83264,9783.21408,2474.63936,14522.7776,21453.86496,12761.16992,13054.7712,12184.45312,12247.36768,10957.6192,13484.68736,13243.51488,11041.50528,11513.36448,10505.333418666669,4596.432812941052,21,3.06,8,22.87,7.0,7.38
14271.11936,9867.10016,11660.16512,11901.3376,10171.1872,11523.85024,10244.58752,14218.69056,11240.73472,7570.71872,12939.42784,7455.37536,5452.5952,5725.22496,7665.09056,9847.876266666666,4683.55840999711,10,9.86,4,19.63,4.0,12.76
12142.51008,9311.35488,9709.81376,10695.4752,12236.88192,10307.50208,11418.99264,11114.9056,9992.92928,13673.43104,11114.9056,7182.7456,14334.03392,10485.76,10957.6192,11046.748160000001,1369.9629722720922,4,5.27,3,13.91,4.0,12.56
10978.59072,9867.10016,13337.88672,10643.0464,8514.43712,14501.80608,9269.41184,10831.79008,12771.65568,12708.74112,10768.87552,12656.31232,10842.27584,12582.912,12299.79648,10924.064768,1826.6049454308168,4,2.59,10,16.63,11.0,2.65
14648.60672,8420.06528,11366.56384,11712.59392,9992.92928,12362.71104,11681.13664,8514.43712,12624.85504,12132.02432,9363.78368,10349.44512,10506.73152,10265.55904,12719.22688,9902.402218666666,3644.967905948788,5,4.75,4,16.53,5.0,8.56
11408.50688,9542.0416,11943.28064,11282.67776,11282.67776,11775.50848,12729.71264,11156.84864,12719.22688,11702.10816,12163.4816,10632.56064,12457.08288,12677.28384,10150.21568,11562.997077333332,917.9959332144786,4,4.49,4,0.43,5.0,5.65
11639.1936,7864.32,14019.46112,10989.07648,10726.93248,12593.39776,13033.79968,10894.70464,12132.02432,11031.01952,12834.57024,11838.42304,11565.79328,10789.84704,13746.83136,11488.198655999999,1858.1950176667963,4,3.14,5,5.49,5.0,3.88
12436.11136,9395.24096,12373.1968,12886.99904,10517.21728,12572.42624,10643.0464,13075.74272,12645.82656,11125.39136,10926.16192,14103.3472,11880.36608,9542.0416,12299.79648,11461.984255999998,1824.3341093382567,4,2.71,4,10.19,5.0,0.48
12278.82496,6354.37056,8367.63648,12100.56704,14008.97536,11188.30592,10401.87392,12478.0544,12446.59712,10338.95936,12069.10976,12834.57024,6637.48608,2600.46848,18664.6528,10978.940245333333,4069.175206635086,5,7.02,7,1.67,6.0,5.46
14784.9216,10569.64608,12289.31072,11911.82336,13264.4864,11481.9072,11398.02112,10957.6192,12530.4832,9898.55744,10234.10176,13946.0608,10884.21888,9604.95616,12740.1984,11481.907200000003,1543.5903011164155,4,7.9,4,5.39,4.0,2.39
13715.37408,8157.92128,13484.68736,11408.50688,10391.38816,10978.59072,14281.60512,11198.79168,10370.41664,13054.7712,12708.74112,10863.24736,12194.93888,12509.51168,13495.17312,12123.286186666666,1365.4566263230886,4,3.56,5,10.09,5.0,6.57
11985.22368,8766.09536,11964.25216,9709.81376,10779.36128,10632.56064,9678.35648,10831.79008,10831.79008,11062.4768,9237.95456,10936.64768,10978.59072,6616.51456,12928.94208,11137.624746666668,1798.0374385575728,4,4.77,6,3.88,4.0,6.93
11922.30912,9500.09856,10747.904,11261.70624,11020.53376,5284.82304,12383.68256,9112.12544,10695.4752,11282.67776,11555.30752,10244.58752,10506.73152,11932.79488,8063.54944,11020.184234666667,1538.7329892483483,4,1.47,4,0.14,5.0,4.51
12194.93888,6689.91488,13379.82976,6815.744,12048.13824,7686.06208,8996.78208,10968.10496,8095.00672,8304.72192,13432.25856,7256.14592,12771.65568,10684.98944,8294.23616,10165.944320000002,2058.3091049760005,4,3.89,10,19.34,5.0,3.7
14900.26496,7969.1776,12268.3392,11398.02112,10506.73152,12310.28224,13799.26016,11125.39136,10999.56224,12960.39936,13589.54496,12425.6256,11702.10816,13054.7712,12488.54016,12066.663082666666,1360.8283517509744,4,3.59,4,1.93,5.0,9.35
13778.28864,7780.43392,12866.02752,10674.50368,9814.67136,13033.79968,12058.624,8986.29632,12457.08288,11471.42144,9573.49888,12824.08448,13537.11616,10821.30432,10758.38976,11724.128256000002,1665.265793274772,4,3.83,5,12.62,9.0,4.71
12006.1952,8105.49248,14281.60512,11167.3344,11167.3344,12603.88352,14386.46272,12341.73952,11020.53376,12184.45312,13925.08928,10821.30432,11177.82016,13641.97376,12907.97056,11924.406271999998,1240.2439433976667,4,4.48,5,6.35,5.0,5.22
14113.83296,7895.77728,12519.99744,10601.10336,7780.43392,15036.57984,8912.896,8535.40864,15812.52608,8462.00832,8493.4656,14050.9184,7539.26144,11880.36608,12792.6272,11552.511317333332,2164.172013197708,4,2.34,8,24.48,14.0,5.32
14722.00704,9447.66976,11429.4784,13600.03072,11660.16512,10768.87552,13295.94368,13243.51488,12635.3408,12006.1952,13463.71584,13746.83136,12142.51008,11240.73472,12037.65248,12333.700437333331,1569.2870459125427,4,0.27,6,9.07,5.0,7.08
9500.09856,4351.5904,11597.25056,12708.74112,7654.6048,1908.40832,13977.51808,17406.3616,12037.65248,12614.36928,8808.0384,13159.6288,13002.3424,14638.12096,13589.54496,10969.852586666668,3856.3047025002675,8,6.68,4,10.79,16.0,4.49
11219.7632,7392.4608,13180.60032,10328.4736,11293.16352,11209.27744,12771.65568,11439.96416,12467.56864,12152.99584,11293.16352,11985.22368,12373.1968,11366.56384,9353.29792,11224.307029333335,1655.7248202819583,4,6.18,5,3.68,5.0,7.14
16410.2144,10066.3296,11796.48,13841.2032,12603.88352,11534.336,11806.96576,14061.40416,12194.93888,10768.87552,13191.08608,13107.2,12540.96896,11387.53536,12834.57024,12463.723861333332,1269.7197022841992,4,4.53,5,6.09,5.0,3.53
11156.84864,8032.09216,11901.3376,9290.38336,12687.7696,11377.0496,13453.23008,12048.13824,12352.22528,11093.93408,13862.17472,13505.65888,10999.56224,11146.36288,13862.17472,11895.745194666668,1396.6222335405669,6,4.89,9,2.56,10.0,4.6
14061.40416,8273.26464,11691.6224,14313.0624,11293.16352,11817.45152,13809.74592,13086.22848,12540.96896,11691.6224,13925.08928,12404.65408,13442.74432,11702.10816,13358.85824,12155.792042666668,1634.9312644211816,4,0.58,6,4.94,6.0,4.59
11345.59232,9699.328,13054.7712,11995.70944,10747.904,12048.13824,13547.60192,12027.16672,11135.87712,13222.54336,12173.96736,12551.45472,12404.65408,10422.84544,12551.45472,12121.538559999999,1800.3187791154135,4,4.93,4,3.33,5.0,5.08
13243.51488,9688.84224,12404.65408,14554.23488,11744.0512,10810.81856,12519.99744,13002.3424,9720.29952,11020.53376,13904.11776,9384.7552,10905.1904,14449.37728,10024.38656,10688.135168,2874.50129265462,9,7.72,6,5.51,5.0,11.61
11953.7664,9311.35488,10915.67616,12457.08288,10863.24736,11156.84864,11911.82336,11010.048,11502.87872,11041.50528,11660.16512,11513.36448,10674.50368,11859.39456,11974.73792,11237.938517333332,887.0479201428648,4,0.7,6,2.03,5.0,4.63
12058.624,9384.7552,11429.4784,11020.53376,10265.55904,10066.3296,11765.02272,10978.59072,12404.65408,12519.99744,10349.44512,12855.54176,11597.25056,7696.54784,12194.93888,11091.487402666668,1491.06298686273,4,1.07,4,1.2,5.0,3.33
