t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,mean_throughput,stdv_throughput,optimal_point,optimal_error,adaptive_point,adaptive_error,ar_point,ar_error
30839.0,37082.0,17663.0,13717.0,13931.0,14705.0,19782.0,29200.0,23340.0,23262.0,24042.0,26497.0,26318.0,22603.0,23071.0,22891.733333333334,5138.158366142052,4,8.45,5.0,39.61,6.0,32.08
29761.0,37262.0,33617.0,19042.0,17663.0,13655.0,15286.0,13020.0,21462.0,13170.0,27323.0,28955.0,33578.0,31903.0,28071.0,26122.533333333333,6545.8285940148335,5,2.96,3.0,35.67,14.0,3.25
31168.0,34957.0,18221.0,15447.0,19740.0,31253.0,33333.0,24087.0,13782.0,18432.0,29096.0,29415.0,29451.0,32109.0,18272.0,23969.766666666666,6411.7010414987035,4,4.08,7.0,34.72,10.0,10.21
29746.0,37392.0,25691.0,15953.0,23905.0,28036.0,28440.0,27829.0,30037.0,28487.0,29683.0,32679.0,22910.0,19561.0,27655.0,25450.766666666666,4988.682382375352,4,6.86,7.0,10.95,7.0,3.1
28489.0,37269.0,37097.0,21597.0,18126.0,28783.0,31131.0,24904.0,27174.0,27037.0,19774.0,21430.0,30757.0,23513.0,26380.0,25423.5,5630.0018753697295,6,3.84,3.0,46.25,7.0,12.55
29451.0,37055.0,25486.0,15851.0,14123.0,31582.0,27404.0,28937.0,24323.0,24109.0,31670.0,26893.0,19126.0,30484.0,28317.0,24547.733333333334,5632.974323471472,4,9.83,8.0,14.76,7.0,3.58
28757.0,37174.0,35036.0,16980.0,17195.0,15210.0,27509.0,27042.0,32246.0,32431.0,33692.0,29820.0,28835.0,25848.0,30338.0,24762.566666666666,6772.900366821358,5,7.41,3.0,45.8,8.0,1.72
28594.0,37191.0,29037.0,15361.0,15741.0,14004.0,31887.0,34822.0,21510.0,19293.0,28798.0,22455.0,14130.0,16061.0,25904.0,24023.333333333332,5699.7804246206615,5,1.29,5.0,35.27,17.0,5.11
29583.0,37132.0,27952.0,26083.0,33392.0,21200.0,32510.0,32779.0,29136.0,32816.0,25190.0,28405.0,27407.0,28056.0,30926.0,27057.666666666668,4463.71485299956,6,0.37,4.0,0.15,5.0,13.94
29035.0,37265.0,28987.0,24184.0,26381.0,29296.0,34272.0,21560.0,29157.0,28123.0,28447.0,27653.0,30807.0,31593.0,31713.0,26861.1,4243.569600780299,5,8.72,5.0,5.88,6.0,7.93
32575.0,31427.0,14102.0,16838.0,26006.0,13635.0,27135.0,28739.0,12832.0,16179.0,19607.0,20944.0,16954.0,21141.0,17871.0,24082.7,6264.336762712129,4,1.44,2.0,32.88,11.0,13.81
29484.0,36722.0,27212.0,17760.0,18359.0,34080.0,28004.0,15172.0,28564.0,30805.0,28896.0,30294.0,16364.0,14442.0,19098.0,25268.433333333334,5248.791160405942,4,10.0,5.0,28.53,7.0,8.26
32046.0,34585.0,21402.0,19815.0,26905.0,31709.0,15858.0,28632.0,31802.0,28352.0,23203.0,22517.0,25567.0,31102.0,26284.0,25883.0,4936.143406884907,4,4.17,2.0,28.72,10.0,1.31
32299.0,36877.0,16748.0,23595.0,23406.0,22866.0,33487.0,29197.0,17411.0,18682.0,22763.0,26197.0,25894.0,30765.0,31329.0,27105.933333333334,4978.735133433881,4,1.01,5.0,13.3,6.0,7.23
29036.0,37172.0,35119.0,17102.0,23616.0,29208.0,31101.0,25783.0,25111.0,21404.0,25002.0,26871.0,26427.0,29926.0,30880.0,26656.833333333332,4361.132796902913,5,5.99,3.0,35.6,6.0,4.01
29039.0,37451.0,34941.0,16344.0,24813.0,23398.0,18420.0,16544.0,24326.0,23724.0,30640.0,30230.0,25947.0,19073.0,31625.0,24413.6,5765.862101484334,6,1.89,3.0,48.26,10.0,0.77
32560.0,35910.0,30465.0,14421.0,17431.0,34967.0,26909.0,19316.0,24653.0,27892.0,28180.0,27204.0,23222.0,28486.0,28392.0,25420.8,4729.096787618822,5,3.4,11.0,10.29,7.0,7.52
28651.0,37154.0,35016.0,16712.0,22089.0,27991.0,33354.0,26692.0,33481.0,30110.0,29874.0,30678.0,29675.0,24058.0,25157.0,27199.233333333334,5400.594712210457,4,8.03,3.0,32.67,6.0,1.28
33438.0,27927.0,14913.0,17661.0,19539.0,24409.0,31289.0,16446.0,24899.0,27319.0,31101.0,27392.0,25859.0,31905.0,28597.0,23695.266666666666,5471.0476932871115,4,0.89,10.0,10.19,13.0,1.2
29629.0,37126.0,33973.0,24312.0,31426.0,34745.0,30428.0,19379.0,20798.0,20464.0,29865.0,20281.0,23664.0,23465.0,25563.0,25914.866666666665,4960.436410460497,9,1.63,3.0,37.18,6.0,22.16
28564.0,37432.0,32049.0,14057.0,14680.0,20397.0,23716.0,26174.0,18820.0,22667.0,21495.0,21055.0,18902.0,16416.0,23488.0,21979.633333333335,4752.900836915868,6,7.66,5.0,34.63,10.0,1.09
30585.0,36846.0,21452.0,20416.0,33629.0,34152.0,32285.0,30409.0,17654.0,17867.0,18531.0,29607.0,28474.0,26578.0,32263.0,25186.0,5956.150462617054,4,8.49,4.0,16.88,7.0,16.43
