t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,mean_throughput,stdv_throughput,optimal_point,optimal_error,adaptive_point,adaptive_error,ar_point,ar_error
167.0,486.0,1188.0,1882.0,4194.0,1610.0,2457.0,2573.0,2106.0,838.0,1996.0,2516.0,1224.0,1624.0,3906.0,2298.5666666666666,1370.3399501178124,6,3.48,8,9.42,9.0,2.75
100.0,369.0,738.0,1543.0,2354.0,2209.0,1912.0,2382.0,3604.0,1453.0,285.0,620.0,704.0,2483.0,1558.0,1925.2666666666667,1466.4241754084057,7,4.12,6,18.5,30.0,1.0
5144.0,6302.0,6782.0,8195.0,9391.0,6147.0,8236.0,7181.0,6336.0,9200.0,4050.0,8871.0,5802.0,9048.0,7124.0,6712.033333333334,1519.8142755686374,4,1.58,3,2.53,5.0,62.22
7712.0,9376.0,6940.0,9317.0,6264.0,9402.0,7331.0,9386.0,7499.0,8671.0,8166.0,9256.0,8426.0,8724.0,7669.0,8117.266666666666,991.135306381301,4,2.7,11,3.71,7.0,0.28
7932.0,9402.0,9304.0,9082.0,7743.0,8816.0,8251.0,8834.0,9003.0,8627.0,8911.0,8219.0,9155.0,8640.0,8360.0,8660.166666666666,439.89681239531114,4,3.12,3,8.0,4.0,7.51
6688.0,8259.0,8363.0,8820.0,6405.0,9264.0,5421.0,6971.0,5534.0,5492.0,9423.0,4180.0,6963.0,6571.0,5604.0,6683.5,1684.6964266597113,8,4.96,3,24.35,4.0,25.24
4947.0,5221.0,6335.0,3279.0,8819.0,4099.0,2022.0,8147.0,6573.0,3080.0,7935.0,3657.0,2224.0,4601.0,6990.0,5108.5,1786.0426973246374,4,3.19,2,0.48,5.0,54.6
889.0,3507.0,3874.0,3741.0,1930.0,3091.0,1043.0,2962.0,4064.0,3595.0,3555.0,1310.0,2021.0,3481.0,2743.0,2810.233333333333,1149.4568480615335,4,6.85,4,35.49,4.0,39.9
871.0,6509.0,9108.0,497.0,5415.0,9420.0,1513.0,3715.0,9405.0,3254.0,167.0,7259.0,8954.0,3592.0,9380.0,5328.4,2983.267633541003,5,1.01,18,29.38,16.0,2.09
7682.0,9215.0,7884.0,8522.0,8450.0,8451.0,8153.0,8099.0,7849.0,8052.0,8551.0,8066.0,7740.0,8556.0,7885.0,8418.333333333334,506.1094304155531,4,1.1,4,2.56,4.0,1.37
503.0,2581.0,5533.0,3470.0,4567.0,465.0,767.0,3164.0,4660.0,5303.0,2214.0,1070.0,3370.0,2895.0,3630.0,2826.1666666666665,1405.612442634487,4,6.92,20,7.16,14.0,11.66
7227.0,9392.0,6721.0,9397.0,7286.0,9256.0,8284.0,8942.0,7261.0,8998.0,8273.0,8743.0,9214.0,8118.0,8107.0,8507.2,709.9626938555763,4,3.8,8,1.24,4.0,6.81
2047.0,331.0,201.0,1124.0,620.0,1442.0,1340.0,2149.0,2303.0,1312.0,3886.0,893.0,335.0,482.0,1130.0,1416.6,936.0052920078318,8,2.04,7,1.81,15.0,14.17
4344.0,7014.0,6370.0,9396.0,7971.0,8134.0,6960.0,6378.0,9408.0,5666.0,9405.0,8598.0,9399.0,8072.0,9173.0,8207.466666666667,1225.837855872011,5,6.33,3,18.46,5.0,4.67
5081.0,4798.0,4359.0,4825.0,4848.0,3448.0,6023.0,6440.0,7822.0,3410.0,5468.0,8277.0,4596.0,5657.0,7192.0,4649.033333333334,1852.9258751738798,4,2.51,2,6.25,5.0,0.36
7464.0,9273.0,7215.0,9123.0,6958.0,9356.0,8126.0,8615.0,8633.0,7731.0,7872.0,8241.0,8025.0,8659.0,8468.0,8519.633333333333,596.8782390255338,4,2.94,8,1.75,4.0,3.61
6996.0,9383.0,8544.0,8670.0,9125.0,8437.0,9388.0,7491.0,8317.0,7000.0,8950.0,6925.0,8009.0,8670.0,7672.0,7723.666666666667,1365.22094263977,4,8.73,3,16.05,4.0,13.63
369.0,1202.0,2597.0,4285.0,3825.0,2973.0,1611.0,742.0,2046.0,2147.0,2684.0,2785.0,3494.0,2219.0,536.0,2207.4333333333334,978.9112551991399,4,4.27,10,5.03,10.0,12.72
1190.0,336.0,1023.0,704.0,747.0,1091.0,3999.0,5416.0,2575.0,548.0,139.0,1073.0,48.0,3091.0,367.0,1734.5666666666666,1500.7339467370252,7,5.73,5,58.17,5.0,56.26
7124.0,9385.0,7641.0,9364.0,7596.0,9322.0,6494.0,9290.0,7659.0,9049.0,7635.0,8795.0,8117.0,8715.0,7316.0,8525.333333333334,738.3520087931562,4,1.72,13,0.81,4.0,0.84
3590.0,5335.0,5889.0,2188.0,6082.0,6055.0,5265.0,4172.0,6198.0,5592.0,3239.0,5088.0,5804.0,6755.0,4491.0,5099.433333333333,1265.2505333815204,5,4.43,6,19.0,15.0,0.27
8130.0,9079.0,6992.0,8943.0,7577.0,9157.0,8152.0,8830.0,7171.0,8793.0,8973.0,8570.0,8158.0,8806.0,8496.0,8403.366666666667,895.9910521626628,4,1.4,8,1.04,5.0,2.66
7493.0,9145.0,6719.0,9279.0,7629.0,9309.0,7964.0,8815.0,5403.0,8327.0,8964.0,8450.0,7030.0,8338.0,5434.0,8037.2,1118.0651561216516,4,1.52,11,7.57,6.0,2.01
8543.0,6632.0,9219.0,9339.0,5252.0,9029.0,5078.0,7584.0,7881.0,8829.0,6572.0,7613.0,7686.0,5193.0,9157.0,7369.766666666666,1521.9269295498023,5,3.27,4,25.91,9.0,1.58
771.0,721.0,993.0,743.0,1669.0,2438.0,245.0,5066.0,1917.0,6611.0,17.0,986.0,424.0,671.0,1233.0,1868.2666666666667,1484.7404472013134,13,7.56,2,60.07,17.0,8.57
603.0,203.0,597.0,1199.0,3447.0,2926.0,3265.0,1199.0,2952.0,426.0,367.0,838.0,1711.0,2135.0,2694.0,1719.0333333333333,1039.4479458935027,15,7.3,30,50.06,7.0,73.6
184.0,369.0,771.0,1778.0,1979.0,2818.0,5319.0,2735.0,1380.0,6910.0,681.0,1241.0,2129.0,1665.0,3332.0,2135.5333333333333,1393.9285666377918,15,2.05,29,12.81,4.0,245.17
295.0,231.0,954.0,1277.0,1239.0,3361.0,2780.0,2606.0,1346.0,3356.0,224.0,335.0,578.0,1095.0,0.0,1837.8666666666666,1311.052649167412,6,7.08,5,31.55,8.0,45.66
6170.0,3353.0,2903.0,3512.0,3857.0,3808.0,6673.0,2613.0,2845.0,4003.0,3029.0,2469.0,4902.0,1598.0,1129.0,3571.5333333333333,1297.453139380721,5,4.63,5,3.16,10.0,5.88
6049.0,8126.0,7823.0,8978.0,7098.0,7582.0,3917.0,2936.0,8269.0,5610.0,8940.0,6926.0,6526.0,9246.0,7162.0,7624.766666666666,1628.235254978701,4,1.56,3,4.59,6.0,4.85
1357.0,4999.0,3480.0,3277.0,2905.0,829.0,3060.0,5830.0,4111.0,3293.0,2427.0,6726.0,4603.0,3918.0,6116.0,4456.366666666667,1711.3098001887977,10,8.59,4,24.19,10.0,19.97
7668.0,8983.0,8085.0,8810.0,7962.0,8150.0,8901.0,8484.0,9336.0,8269.0,9005.0,7864.0,9247.0,8361.0,9407.0,8465.166666666666,797.7056718419951,4,0.93,3,0.81,4.0,0.16
6081.0,9418.0,8186.0,9320.0,8094.0,8705.0,7705.0,8627.0,9094.0,8431.0,9072.0,9188.0,8860.0,9328.0,8706.0,8723.9,661.5557094203532,4,5.42,6,3.72,4.0,2.11
2793.0,6382.0,2063.0,371.0,3152.0,2550.0,1439.0,1081.0,3171.0,1979.0,1153.0,1297.0,165.0,1062.0,4596.0,2184.9333333333334,1380.3970427219683,6,6.91,23,50.58,5.0,41.64
6353.0,9363.0,6019.0,9422.0,7983.0,9079.0,7449.0,9368.0,6398.0,9257.0,4456.0,9413.0,7150.0,9404.0,6668.0,8310.066666666668,1321.2567989943852,4,6.27,19,9.27,4.0,7.85
9211.0,8705.0,8782.0,8043.0,9240.0,8804.0,9207.0,8958.0,8732.0,8833.0,8922.0,9070.0,9239.0,8751.0,8783.0,8499.2,1196.9420871537602,4,2.19,2,5.4,4.0,3.2
6041.0,8837.0,6981.0,9420.0,5561.0,8701.0,6597.0,9435.0,7295.0,9408.0,7605.0,9421.0,5947.0,7890.0,6510.0,7842.866666666667,1087.5629861708649,4,0.29,17,8.78,7.0,3.15
975.0,4827.0,6545.0,4093.0,2294.0,7830.0,3624.0,3163.0,2647.0,5685.0,5985.0,2166.0,3464.0,7688.0,4653.0,4410.833333333333,1946.3712918031738,4,6.82,11,32.29,7.0,5.29
7128.0,9266.0,7430.0,9224.0,7790.0,9330.0,7974.0,8781.0,8651.0,7328.0,7333.0,9370.0,8677.0,9020.0,8536.0,8051.5,931.7126434690043,4,2.61,9,8.25,4.0,3.37
6380.0,9406.0,5581.0,9417.0,6962.0,9420.0,6002.0,9422.0,6393.0,8960.0,7334.0,9310.0,7951.0,9273.0,8356.0,8378.433333333332,1090.844219960954,4,8.15,15,5.2,6.0,6.8
7976.0,9150.0,7431.0,8939.0,7837.0,9134.0,7548.0,8429.0,7698.0,8631.0,8322.0,8359.0,8276.0,9258.0,8946.0,8614.966666666667,605.4804969792357,4,2.8,9,6.4,5.0,3.19
8964.0,8020.0,7845.0,9404.0,6352.0,8713.0,7923.0,8641.0,6219.0,8149.0,5326.0,6499.0,6686.0,5313.0,9187.0,7909.666666666667,1151.2292657078442,4,8.2,3,0.29,7.0,1.61
6607.0,9415.0,8104.0,9335.0,7850.0,8864.0,8334.0,8140.0,8478.0,7838.0,9381.0,7655.0,8982.0,8124.0,8782.0,8373.7,810.4629602887476,4,0.1,7,2.69,4.0,2.14
6390.0,9198.0,8917.0,8407.0,4948.0,7430.0,5565.0,7381.0,5409.0,7142.0,7055.0,6461.0,8664.0,5640.0,5995.0,7211.333333333333,1336.0330667897242,5,9.1,3,25.6,4.0,24.02
1207.0,226.0,688.0,1155.0,2392.0,5881.0,3900.0,5239.0,369.0,1692.0,3276.0,1823.0,3100.0,2904.0,2822.0,2505.766666666667,1474.5188522211424,6,0.93,14,19.8,10.0,15.04
368.0,529.0,1694.0,2717.0,2717.0,2213.0,3708.0,2660.0,452.0,1577.0,2074.0,3193.0,2595.0,1866.0,2348.0,1747.7666666666667,928.9284035322039,5,9.53,5,55.46,10.0,4.55
6214.0,5181.0,5538.0,4545.0,4090.0,4424.0,4719.0,3402.0,3954.0,3787.0,4769.0,4766.0,4088.0,5565.0,4136.0,4330.933333333333,1280.6887452547642,6,7.35,3,23.75,6.0,1.62
6625.0,6106.0,3817.0,4140.0,9419.0,3573.0,6408.0,6743.0,4671.0,5536.0,7362.0,4957.0,8236.0,5057.0,7824.0,6091.2,1579.0051382648085,5,3.62,2,4.5,6.0,12.22
2902.0,2919.0,2701.0,2365.0,3863.0,1934.0,1157.0,2986.0,4104.0,2968.0,3298.0,2135.0,962.0,2493.0,3053.0,2554.1,949.0509768535443,4,6.56,2,13.95,10.0,7.59
7708.0,9271.0,7592.0,8836.0,8277.0,8320.0,8735.0,8534.0,7429.0,9091.0,8123.0,8845.0,7424.0,8835.0,8272.0,8401.233333333334,578.1365284736431,4,0.59,5,1.85,4.0,0.27
9226.0,9142.0,9161.0,9356.0,9169.0,8964.0,9213.0,8929.0,9072.0,8308.0,9098.0,8955.0,8702.0,7240.0,7800.0,8249.733333333334,1253.2493216524088,8,9.93,2,11.32,4.0,11.0
7616.0,9392.0,7247.0,9269.0,7950.0,9085.0,7583.0,8983.0,8164.0,9021.0,8948.0,8867.0,8877.0,9014.0,9128.0,8744.433333333332,594.8400728113585,4,4.16,9,1.95,4.0,5.78
452.0,973.0,1879.0,4404.0,2868.0,4645.0,2365.0,7470.0,3469.0,5706.0,2187.0,2077.0,3880.0,3123.0,4273.0,3075.0,1528.308149556234,12,9.26,12,30.67,22.0,11.07
654.0,1757.0,5993.0,6241.0,2442.0,1651.0,5231.0,8889.0,1127.0,3629.0,3435.0,2678.0,2667.0,2863.0,1448.0,3064.5666666666666,1850.5980958117896,13,1.23,4,99.6,25.0,7.53
7006.0,9277.0,6946.0,9407.0,8130.0,9050.0,8737.0,8350.0,7338.0,8856.0,8908.0,9143.0,8977.0,8668.0,8835.0,8583.6,671.0497547375554,4,4.95,7,3.61,4.0,5.51
854.0,1090.0,1502.0,2960.0,827.0,4038.0,2015.0,2452.0,3208.0,142.0,226.0,665.0,1138.0,2129.0,2110.0,1889.6333333333334,1393.7561356118063,10,3.42,15,12.16,23.0,2.54
6177.0,9418.0,7826.0,9420.0,8504.0,8880.0,7953.0,5753.0,8338.0,8646.0,7122.0,9226.0,6138.0,6199.0,5186.0,7818.2,1284.4308051947887,4,5.01,5,14.63,4.0,7.33
9236.0,8642.0,8174.0,8845.0,9318.0,8847.0,8726.0,8460.0,9329.0,8578.0,9382.0,8111.0,9420.0,8297.0,9314.0,8993.9,383.44285536874116,4,3.0,2,0.61,5.0,4.81
9016.0,6979.0,6640.0,6353.0,4763.0,7302.0,8841.0,5700.0,7840.0,6334.0,9432.0,5654.0,9442.0,7819.0,9319.0,8060.033333333334,1263.5714327079238,9,7.93,3,15.52,4.0,18.42
7444.0,7163.0,3145.0,9364.0,8204.0,9414.0,7824.0,9407.0,4046.0,8277.0,8522.0,7885.0,6019.0,8171.0,9386.0,7798.633333333333,1786.7512134846554,6,3.42,2,6.35,10.0,2.4
5679.0,3251.0,2102.0,3614.0,3822.0,2409.0,3587.0,1861.0,4579.0,5664.0,4566.0,508.0,1139.0,5889.0,2667.0,3363.6,1367.6929382479582,4,8.86,5,10.54,20.0,8.63
7592.0,9152.0,7124.0,9174.0,8064.0,8441.0,8059.0,8756.0,7692.0,8858.0,8730.0,7937.0,8433.0,7439.0,8488.0,8303.266666666666,788.789111374024,4,0.52,6,0.61,4.0,4.02
6715.0,9416.0,8460.0,8987.0,8396.0,8655.0,9134.0,7818.0,8858.0,8719.0,9235.0,8216.0,9377.0,8554.0,8880.0,8858.166666666666,542.3245082256768,4,5.23,4,1.52,4.0,1.49
335.0,845.0,1402.0,2516.0,2507.0,2513.0,3042.0,2502.0,1016.0,514.0,1553.0,3634.0,1507.0,1484.0,3874.0,1900.4666666666667,957.2418271030343,5,4.37,5,32.15,16.0,22.0
7457.0,1330.0,744.0,1995.0,1611.0,2013.0,1701.0,633.0,4421.0,1787.0,1487.0,7758.0,735.0,32.0,2100.0,2149.5,1766.6122523066572,9,1.98,30,4.33,7.0,26.43
5855.0,721.0,1205.0,2920.0,3376.0,1869.0,1573.0,454.0,1174.0,2067.0,2478.0,2834.0,1131.0,4416.0,1613.0,2207.9666666666667,1199.8442255374468,5,6.91,27,31.43,6.0,4.32
3479.0,4658.0,4482.0,4200.0,4248.0,9060.0,2817.0,2828.0,5426.0,4731.0,3515.0,4076.0,8992.0,3079.0,1710.0,4673.933333333333,1985.9240491239561,5,5.93,3,2.22,4.0,3.6
7734.0,9198.0,9078.0,8755.0,8262.0,8299.0,9135.0,7657.0,9103.0,8543.0,9143.0,8868.0,8883.0,9097.0,8737.0,8775.033333333333,416.36958609175844,4,0.95,3,4.14,4.0,3.56
6262.0,7725.0,5476.0,8069.0,7993.0,5434.0,7853.0,7231.0,5952.0,7487.0,6469.0,8481.0,6822.0,6917.0,7508.0,6928.7,1377.9802163553245,4,0.66,5,15.91,7.0,2.93
8858.0,7990.0,3762.0,8385.0,5613.0,4491.0,7919.0,5794.0,7476.0,6837.0,8299.0,7049.0,5612.0,8858.0,5919.0,6829.266666666666,1415.778135474937,4,6.14,2,23.35,5.0,2.71
654.0,3661.0,4019.0,5035.0,3879.0,5552.0,3656.0,4412.0,4002.0,5846.0,6097.0,5188.0,6675.0,6315.0,5949.0,5469.9,1870.5932989295131,11,6.96,3,29.8,8.0,21.09
7647.0,8956.0,7883.0,9199.0,6779.0,9398.0,7033.0,9349.0,7884.0,8504.0,8696.0,9130.0,8748.0,9155.0,8466.0,8119.8,1239.802414365558,4,3.71,10,0.91,4.0,3.4
6188.0,9438.0,7618.0,9418.0,7362.0,9421.0,7728.0,9409.0,7506.0,8666.0,8041.0,8757.0,8762.0,8109.0,8111.0,8568.2,729.3600574019208,4,4.7,11,2.51,4.0,2.85
6321.0,9328.0,8748.0,9256.0,6793.0,9416.0,8764.0,9072.0,8749.0,9250.0,8340.0,9194.0,8946.0,9159.0,8411.0,8747.933333333332,733.2278833274746,4,3.83,3,3.32,4.0,1.12
671.0,318.0,620.0,1226.0,2313.0,2893.0,2424.0,2319.0,1414.0,2142.0,606.0,639.0,205.0,476.0,870.0,1557.1666666666667,1048.8741609723997,11,4.05,8,52.3,25.0,17.53
922.0,234.0,704.0,1428.0,4141.0,1786.0,1836.0,2680.0,1935.0,517.0,1078.0,306.0,1948.0,1081.0,4353.0,1674.0666666666666,1082.4516904796362,5,2.83,7,8.18,7.0,2.84
687.0,2163.0,6827.0,4026.0,3301.0,8150.0,5399.0,7041.0,3910.0,2466.0,8410.0,5365.0,3939.0,7264.0,5332.0,5268.733333333334,1893.9420781944614,6,5.83,22,7.82,7.0,5.57
637.0,2231.0,4126.0,5354.0,2898.0,1462.0,996.0,4026.0,2399.0,3102.0,2625.0,4443.0,991.0,1744.0,2516.0,2602.1,1171.4687177499304,7,2.9,16,4.62,10.0,13.52
1895.0,8109.0,6898.0,6311.0,9411.0,1465.0,5127.0,3639.0,8727.0,2084.0,7506.0,6531.0,6041.0,699.0,5480.0,5106.566666666667,2502.091480919291,7,9.24,4,29.33,11.0,18.03
5988.0,9327.0,7963.0,9106.0,8491.0,8992.0,8669.0,7990.0,8927.0,8333.0,9410.0,8038.0,9415.0,7276.0,9080.0,8464.366666666667,858.2067149326878,4,4.35,5,3.95,4.0,0.92
1979.0,1040.0,3992.0,3323.0,5220.0,2429.0,2186.0,5100.0,2907.0,4417.0,1100.0,2684.0,3677.0,4872.0,4140.0,3550.9666666666667,1529.8352957825957,5,4.43,7,35.02,9.0,8.55
7329.0,9386.0,7842.0,9213.0,8916.0,7420.0,8802.0,7915.0,9316.0,7588.0,8883.0,7750.0,9409.0,6960.0,9159.0,8312.633333333333,998.2116837402554,4,1.56,5,9.04,4.0,2.89
8117.0,896.0,2717.0,2080.0,2767.0,2499.0,2761.0,2815.0,385.0,1577.0,2835.0,2071.0,1802.0,2518.0,2021.0,2115.6666666666665,1422.554494171977,5,0.03,6,24.45,4.0,10.22
3894.0,9420.0,4197.0,8855.0,6745.0,5693.0,9140.0,7118.0,8038.0,4363.0,7180.0,7356.0,5528.0,8901.0,3896.0,6766.366666666667,1908.6716931474157,4,2.58,12,7.41,4.0,0.45
7568.0,9194.0,7860.0,9273.0,7190.0,9016.0,6866.0,9269.0,7102.0,8786.0,6515.0,9328.0,6716.0,9126.0,7713.0,8380.566666666668,857.8531996922446,4,1.11,19,5.03,4.0,1.4
7472.0,9298.0,7517.0,9063.0,8061.0,9029.0,9186.0,8481.0,9290.0,8894.0,8354.0,9320.0,8612.0,9236.0,8493.0,8709.733333333334,500.2333411074831,4,4.27,7,4.57,4.0,3.48
2701.0,579.0,1128.0,1113.0,3318.0,2751.0,2200.0,3580.0,297.0,1681.0,1828.0,2553.0,779.0,1904.0,3858.0,1924.5666666666666,1059.3038494952973,6,7.95,4,41.78,11.0,3.31
6664.0,9272.0,7404.0,9192.0,7115.0,9124.0,6995.0,9285.0,8230.0,8858.0,8887.0,8997.0,9365.0,9016.0,8665.0,8576.966666666667,772.2587857850646,4,5.18,10,0.38,4.0,3.89
503.0,2961.0,3447.0,4801.0,2242.0,2509.0,1490.0,4834.0,3254.0,1578.0,4344.0,1569.0,3774.0,2565.0,2583.0,2740.4666666666667,1150.611221143885,4,6.84,15,6.07,14.0,7.85
838.0,2030.0,3103.0,2226.0,2401.0,2516.0,3125.0,358.0,268.0,1391.0,3843.0,2818.0,1811.0,2315.0,1468.0,1835.2333333333333,1064.8957596351338,16,8.9,5,26.06,5.0,36.08
4907.0,9413.0,7040.0,9403.0,7687.0,9406.0,6482.0,9350.0,6349.0,9419.0,6158.0,9405.0,6655.0,9405.0,8222.0,8200.633333333333,1316.4474285827832,4,6.22,30,1.01,5.0,2.55
6543.0,9414.0,6308.0,9421.0,7084.0,9402.0,6832.0,9420.0,6143.0,9148.0,8397.0,9394.0,9242.0,8908.0,9105.0,8399.633333333333,1109.3693248368143,4,5.69,11,4.44,4.0,6.61
620.0,1023.0,1258.0,3030.0,2933.0,3382.0,3485.0,1150.0,771.0,1275.0,3154.0,2918.0,2583.0,199.0,4779.0,2150.8333333333335,1235.4325041143375,5,4.18,5,38.62,6.0,49.37
6923.0,9405.0,7371.0,9306.0,7185.0,9187.0,5356.0,7891.0,4102.0,4656.0,8674.0,5824.0,9124.0,5961.0,9307.0,7823.566666666667,1428.1556330534227,4,5.47,20,0.79,4.0,6.65
7515.0,9301.0,4853.0,9416.0,6809.0,8133.0,7849.0,6109.0,5946.0,3743.0,9410.0,7349.0,9372.0,6538.0,9412.0,7436.133333333333,1902.7361655141667,4,4.51,7,7.46,6.0,3.91
429.0,743.0,956.0,1795.0,1553.0,2079.0,6413.0,1799.0,826.0,135.0,335.0,553.0,92.0,1182.0,1819.0,1655.8333333333333,1363.9125847681328,6,3.63,19,62.34,23.0,6.58
5145.0,5873.0,4353.0,2104.0,3817.0,5230.0,6871.0,2887.0,8625.0,6988.0,8642.0,7384.0,7722.0,7248.0,7840.0,7247.7,1921.46475637728,11,6.38,13,4.21,14.0,14.69
7707.0,9338.0,9123.0,9410.0,9221.0,8949.0,9034.0,8968.0,9284.0,7218.0,8333.0,6846.0,8601.0,6526.0,6074.0,8043.0,1312.6552987488121,10,7.25,3,14.76,4.0,13.75
7137.0,9214.0,8410.0,8896.0,9220.0,8751.0,9277.0,9056.0,8965.0,9283.0,9149.0,8750.0,9045.0,8075.0,8546.0,8823.2,454.07880373344886,4,4.63,3,0.13,4.0,1.97
7050.0,9313.0,7576.0,9395.0,7540.0,8983.0,7751.0,8914.0,7804.0,8678.0,7059.0,9193.0,7591.0,9130.0,8095.0,8405.9,819.9502566212985,4,0.86,16,1.75,4.0,0.26
9210.0,7592.0,8823.0,7340.0,4693.0,8553.0,6375.0,8026.0,5109.0,4902.0,8568.0,5711.0,6916.0,8425.0,6448.0,7213.433333333333,1461.6417181451213,5,1.41,10,30.61,4.0,14.41
7699.0,9016.0,7699.0,9093.0,8150.0,8355.0,9078.0,8076.0,9347.0,8182.0,9117.0,7844.0,9091.0,7201.0,8953.0,8514.733333333334,745.6721323000403,4,1.62,6,3.08,4.0,1.85
7601.0,8877.0,8290.0,8674.0,9004.0,7529.0,8641.0,7809.0,8271.0,8550.0,7685.0,8379.0,9170.0,7917.0,8341.0,8402.566666666668,670.2660508252591,4,0.5,3,2.15,4.0,1.03
1672.0,72.0,486.0,891.0,1457.0,2008.0,1884.0,3665.0,1880.0,3274.0,763.0,743.0,620.0,1224.0,1006.0,1724.4666666666667,1019.5780085680328,7,9.54,7,12.85,14.0,22.57
6398.0,9386.0,5530.0,9391.0,8439.0,6599.0,8463.0,5380.0,7848.0,8313.0,7219.0,6867.0,7645.0,5640.0,6293.0,7175.566666666667,1634.1651218758634,4,6.98,10,12.61,7.0,10.74
3515.0,3562.0,4826.0,3510.0,2673.0,3372.0,4093.0,4797.0,2696.0,833.0,4326.0,4323.0,3865.0,2926.0,1664.0,3214.266666666667,1149.47648760449,7,6.15,2,10.09,13.0,10.65
2785.0,8212.0,5666.0,4060.0,9185.0,6182.0,7475.0,6215.0,7550.0,4814.0,4156.0,8292.0,7669.0,6137.0,9224.0,5992.966666666666,1899.8389665676639,6,4.68,13,33.16,8.0,8.38
2080.0,5912.0,6114.0,2375.0,2791.0,8457.0,4237.0,2236.0,6525.0,5160.0,3337.0,4150.0,7911.0,4371.0,3050.0,4687.766666666666,1805.8969458108315,5,8.31,3,28.27,14.0,0.65
7254.0,9412.0,5208.0,9413.0,7043.0,9225.0,8654.0,8020.0,9232.0,8460.0,8611.0,9088.0,9124.0,9067.0,7666.0,8392.866666666667,1111.1280074270871,4,6.8,7,6.51,6.0,6.67
7513.0,9315.0,9012.0,7954.0,8651.0,8297.0,8346.0,8945.0,9189.0,8724.0,8675.0,8928.0,9300.0,8217.0,9253.0,8684.266666666666,613.7963795555946,4,2.71,3,5.52,5.0,1.0
5966.0,9062.0,5258.0,7753.0,6083.0,7352.0,3877.0,7332.0,7103.0,7160.0,4724.0,5914.0,7665.0,5707.0,7033.0,6126.166666666667,1368.4761862093992,6,7.92,9,17.81,5.0,15.05
1627.0,3019.0,2853.0,3891.0,4117.0,1663.0,419.0,3225.0,3685.0,3422.0,2533.0,197.0,2881.0,2248.0,4529.0,2772.1,1416.8697270156256,4,2.72,3,5.91,26.0,6.31
4667.0,8046.0,5829.0,8631.0,6589.0,8396.0,7646.0,5131.0,7769.0,6441.0,7060.0,7114.0,8245.0,7139.0,7276.0,6931.833333333333,1493.4757019189237,4,2.0,7,15.71,9.0,5.62
7731.0,9144.0,8042.0,8803.0,8185.0,8774.0,8749.0,7813.0,9089.0,8313.0,9417.0,7450.0,9343.0,6959.0,8954.0,8292.666666666666,1061.7492589537744,4,1.66,4,1.57,4.0,3.2
7509.0,9324.0,7392.0,9019.0,7522.0,9058.0,7913.0,8427.0,7445.0,9128.0,7179.0,8891.0,8553.0,8114.0,8588.0,8269.766666666666,712.1983657817689,4,0.5,8,1.21,4.0,0.99
7007.0,9308.0,7722.0,9393.0,7489.0,9262.0,8617.0,8734.0,8372.0,7961.0,8974.0,8122.0,9423.0,7610.0,9449.0,8499.433333333332,791.2030368720507,4,1.67,7,5.18,4.0,0.93
1270.0,4225.0,2976.0,4848.0,3479.0,1664.0,4809.0,4414.0,6080.0,4594.0,3592.0,3474.0,4884.0,2623.0,5019.0,4131.533333333334,1783.507139193885,5,6.04,8,11.62,5.0,12.56
1744.0,1405.0,2990.0,1962.0,3657.0,3776.0,3645.0,469.0,1275.0,2650.0,1850.0,2159.0,3575.0,2852.0,1610.0,2431.3333333333335,909.5063984870524,5,2.97,6,52.86,12.0,3.61
6784.0,9416.0,5073.0,9380.0,6685.0,9405.0,8517.0,9029.0,6863.0,9418.0,6848.0,9409.0,7445.0,9415.0,5719.0,8026.2,1311.1486923050845,4,4.52,7,11.65,6.0,4.21
939.0,3103.0,1590.0,4696.0,3052.0,3184.0,1321.0,2591.0,4454.0,3382.0,4474.0,893.0,2521.0,6982.0,3633.0,3212.9333333333334,1292.4107946865122,5,3.2,6,2.95,6.0,7.04
5486.0,4238.0,4145.0,3334.0,4663.0,6570.0,4357.0,2080.0,5518.0,3909.0,4685.0,5341.0,6936.0,4340.0,2899.0,4450.5,1436.1846851989476,4,3.36,3,5.82,10.0,2.93
727.0,6011.0,3317.0,4911.0,1833.0,3523.0,5151.0,3678.0,3892.0,1329.0,5230.0,3003.0,4533.0,2605.0,1592.0,3486.733333333333,1672.7107527071805,4,7.31,9,8.55,4.0,23.28
268.0,357.0,531.0,1308.0,2214.0,3489.0,2124.0,3720.0,2352.0,535.0,301.0,701.0,2586.0,2090.0,3881.0,1663.3666666666666,1065.783576633747,11,3.83,18,40.08,14.0,24.07
7789.0,9360.0,7927.0,8932.0,7286.0,9362.0,7152.0,8875.0,8213.0,8621.0,8732.0,8406.0,8717.0,7895.0,7324.0,7905.933333333333,1187.4121141747244,4,7.54,9,8.07,4.0,9.23
1459.0,1463.0,2529.0,3288.0,2684.0,2684.0,2428.0,1305.0,395.0,1668.0,2332.0,2818.0,3221.0,1482.0,2835.0,2084.633333333333,1014.1794214481424,4,4.8,2,29.92,6.0,33.16
5954.0,6587.0,6317.0,7521.0,6538.0,5651.0,5570.0,5281.0,5314.0,8897.0,4192.0,7051.0,3343.0,3980.0,4755.0,5573.0,1401.1529062406667,8,3.36,3,15.77,5.0,19.48
