t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,mean_throughput,stdv_throughput,optimal_point,optimal_error,adaptive_point,adaptive_error,ar_point,ar_error
9342.81216,8514.43712,5662.3104,5641.33888,2663.38304,4204.78976,2181.03808,2160.06656,4529.84832,5934.94016,8703.1808,9112.12544,9300.86912,11219.7632,9657.38496,7934.924117333334,2517.4923606174043,4,8.12,2,12.52,8.0,71.64
9709.81376,9971.95776,10087.30112,9500.09856,9080.66816,8210.35008,5525.99552,1436.54912,1677.7216,2464.1536,2181.03808,3963.61728,9510.58432,11020.53376,9583.98464,8119.123968,2742.733753736741,7,0.49,2,21.21,4.0,25.15
9395.24096,10422.84544,10024.38656,9133.09696,9688.84224,9290.38336,9269.41184,9237.95456,10013.9008,9258.92608,9804.1856,9332.3264,9531.55584,8975.81056,8965.3248,7992.246271999999,2913.3665977491387,22,7.93,3,27.92,5.0,24.51
9531.55584,7465.86112,11146.36288,9353.29792,9332.3264,9930.01472,9279.8976,9164.55424,9846.12864,9510.58432,9458.15552,9552.52736,9237.95456,9437.184,9552.52736,8684.655957333332,2075.5284304816178,4,7.94,5,7.58,5.0,7.57
10139.72992,10108.27264,9521.07008,9489.6128,9531.55584,9227.4688,9489.6128,9279.8976,9992.92928,8965.3248,9447.66976,9028.23936,9028.23936,8671.72352,2327.83872,7749.675690666668,3233.649182096484,15,6.27,2,30.64,5.0,21.75
9563.01312,10485.76,10108.27264,9500.09856,9489.6128,8986.29632,8210.35008,5389.68064,5169.47968,2516.5824,9982.44352,10873.73312,10066.3296,9395.24096,8912.896,7820.629333333334,3055.5740734614456,8,2.54,2,28.18,4.0,30.75
8703.1808,6218.05568,1342.17728,7843.34848,11586.7648,9154.06848,9741.27104,9237.95456,9542.0416,9290.38336,9269.41184,9353.29792,9667.87072,9049.21088,8682.20928,7449.433429333334,3251.7790475104925,5,9.42,7,26.82,10.0,11.36
9699.328,10716.44672,9741.27104,9762.24256,9646.8992,9248.44032,9720.29952,9321.84064,9332.3264,8954.83904,9164.55424,8577.35168,6186.5984,2485.12512,2317.35296,7645.167615999997,3109.246624551115,13,7.53,3,33.8,4.0,33.78
9961.472,10181.67296,9604.95616,9447.66976,9395.24096,9437.184,9175.04,9374.26944,9835.64288,10076.81536,9657.38496,9437.184,9154.06848,9101.63968,9751.7568,8065.996117333333,3005.074030647338,21,3.05,2,24.86,5.0,18.74
10160.70144,9835.64288,9154.06848,2128.60928,4666.1632,3355.4432,2348.81024,1677.7216,0.0,2013.26592,4676.64896,10527.70304,10317.98784,9604.95616,9437.184,6957.301759999999,3440.7641125429345,5,7.35,2,43.71,17.0,10.01
10066.3296,10034.87232,9856.6144,9468.64128,9363.78368,9604.95616,9573.49888,9269.41184,9489.6128,8933.86752,8420.06528,4550.81984,1845.49376,838.8608,2537.55392,8339.674453333331,2655.058943395991,11,8.26,2,20.52,4.0,790.87
9583.98464,8262.77888,671.08864,3690.98752,9458.15552,10055.84384,8975.81056,10454.30272,9395.24096,9321.84064,9447.66976,9678.35648,9133.09696,9237.95456,8808.0384,8134.153557333334,2835.554420471532,7,1.09,6,19.95,9.0,3.54
9227.4688,9175.04,1751.12192,4362.07616,8975.81056,10643.0464,9657.38496,9321.84064,9206.49728,9510.58432,9604.95616,9321.84064,9500.09856,9279.8976,9594.4704,9005.170688,1653.6798184935453,7,6.61,2,2.18,12.0,6.06
9625.92768,9248.44032,6658.4576,1006.63296,3355.4432,3124.75648,10150.21568,9909.0432,9751.7568,9657.38496,9542.0416,9237.95456,9374.26944,9783.21408,9636.41344,7153.035946666668,3231.4066966343435,4,7.24,2,31.93,6.0,55.32
8619.29472,11303.64928,9583.98464,9342.81216,9521.07008,9573.49888,9447.66976,9384.7552,9814.67136,9814.67136,9196.01152,9363.78368,9384.7552,9112.12544,9416.21248,8914.294101333333,1765.1923541832682,4,8.95,4,6.16,5.0,12.67
9458.15552,10024.38656,10590.6176,9688.84224,9500.09856,9405.72672,9489.6128,9311.35488,9741.27104,9416.21248,9374.26944,8598.3232,8849.98144,6312.42752,4362.07616,8853.826218666667,1909.4709716525563,7,7.54,2,10.02,5.0,14.14
9426.69824,10045.35808,10496.24576,9982.44352,9185.52576,9405.72672,9531.55584,9374.26944,9112.12544,9479.12704,9688.84224,9919.52896,9300.86912,9133.09696,9709.81376,8412.026197333333,2715.4267725350646,17,9.88,2,15.74,4.0,32.23
9332.3264,2904.55552,0.0,0.0,1824.52224,4750.04928,8975.81056,10664.01792,9615.44192,9573.49888,9458.15552,9416.21248,9720.29952,9342.81216,9573.49888,8209.651029333334,2942.752069420653,9,3.55,9,23.51,12.0,6.17
